municipios;ibge;homicidio_doloso;total_vitimas_homicidio_doloso;latrocinio;furtos;abigeato;furto_veiculo;roubos;roubo_veiculo;estelionato;delitos_armas_municoes;entorpecente_posse;entorpecente_trafico;vitimas_latrocinio;vitimas_lesao_corporal_morte;total_vitimas_crimes_violentos
horizontina;4309605;0;0;0;18;0;0;1;0;10;0;5;0;0;0;0
hulha negra;4309654;0;0;0;2;2;0;0;0;1;0;0;1;0;0;0
humaita;4309704;0;0;0;1;0;0;0;0;4;1;0;1;0;0;0
ibarama;4309753;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0
ibiaca;4309803;0;0;0;1;0;0;0;0;2;0;0;0;0;0;0
ibiraiaras;4309902;0;0;0;4;1;0;0;0;3;0;1;0;0;0;0
ibirapuita;4309951;0;0;0;2;1;0;0;0;0;1;1;0;0;0;0
ibiruba;4310009;0;0;0;12;0;1;0;0;10;1;3;2;0;0;0
igrejinha;4310108;0;0;0;27;0;1;1;1;10;1;6;0;0;0;0
ijui;4310207;2;2;0;68;1;7;4;0;47;4;11;14;0;0;2
ilopolis;4310306;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
imbe;4310330;0;0;0;49;2;1;5;1;30;2;7;4;0;0;0
imigrante;4310363;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
independencia;4310405;0;0;0;2;0;0;0;0;4;0;1;0;0;0;0
inhacora;4310413;0;0;0;2;0;0;0;0;1;0;0;0;0;0;0
ipe;4310439;0;0;0;3;0;0;1;1;2;0;0;0;0;0;0
ipiranga do sul;4310462;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
irai;4310504;0;0;0;10;0;1;0;0;4;1;1;5;0;0;0
itaara;4310538;0;0;0;3;1;0;0;0;2;0;0;0;0;0;0
itacurubi;4310553;0;0;0;3;1;0;0;0;3;0;0;0;0;0;0
itapuca;4310579;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
itaqui;4310603;1;1;0;35;3;0;4;0;11;4;2;4;0;0;1
itati;4310652;0;0;0;1;0;0;0;0;2;0;0;0;0;0;0
itatiba do sul;4310702;0;0;0;1;0;0;0;0;2;1;0;0;0;0;0
ivora;4310751;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0
ivoti;4310801;0;0;0;10;0;2;2;0;21;0;7;5;0;0;0
jaboticaba;4310850;0;0;0;1;0;1;0;0;4;2;1;0;0;0;0
jacuizinho;4310876;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
jacutinga;4310900;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
jaguarao;4311007;0;0;0;40;1;1;1;0;6;1;3;2;0;0;0
jaguari;4311106;0;0;0;5;0;0;0;0;7;0;2;2;0;0;0
jaquirana;4311122;0;0;0;2;0;0;0;0;3;0;0;1;0;0;0
jari;4311130;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
joia;4311155;0;0;0;4;3;0;0;0;4;2;0;0;0;0;0
julio de castilhos;4311205;0;0;0;14;1;0;0;0;4;0;2;0;0;0;0
lagoa bonita do sul;4311239;0;0;0;0;0;1;0;0;3;0;0;0;0;0;0
lagoa dos tres cantos;4311270;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0
lagoa vermelha;4311304;1;1;0;33;1;0;2;1;20;1;7;5;0;0;2
lagoao;4311254;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
lajeado;4311403;0;0;0;128;1;7;8;0;83;2;15;20;0;0;0
lajeado do bugre;4311429;0;0;0;0;0;0;0;0;2;1;0;0;0;0;0
lavras do sul;4311502;0;0;0;3;0;1;0;0;0;1;0;1;0;0;0
liberato salzano;4311601;0;0;0;1;0;0;0;0;2;1;1;0;0;0;0
lindolfo collor;4311627;0;0;0;1;0;0;0;0;5;1;0;2;0;0;0
linha nova;4311643;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
macambara;4311718;0;0;0;5;2;0;0;0;1;0;0;0;0;0;0
machadinho;4311700;0;0;0;7;0;0;0;0;0;0;0;0;0;0;0
mampituba;4311734;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0
manoel viana;4311759;0;0;0;5;3;0;0;0;7;0;1;0;0;0;0
maquine;4311775;0;0;0;5;2;0;2;0;3;1;0;0;0;0;0
marata;4311791;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
marau;4311809;0;0;0;28;0;5;3;0;43;4;8;2;0;0;0
marcelino ramos;4311908;0;0;0;2;0;0;1;0;0;0;0;0;0;0;0
mariana pimentel;4311981;1;1;0;2;1;0;0;0;1;0;0;0;0;0;1
mariano moro;4312005;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
marques de souza;4312054;0;0;0;5;1;0;0;0;2;0;0;0;0;0;0
mata;4312104;0;0;0;3;0;0;0;0;2;0;0;1;0;0;0
mato castelhano;4312138;0;0;0;7;3;1;0;0;0;0;0;0;0;0;0
mato leitao;4312153;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
mato queimado;4312179;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
maximiliano de almeida;4312203;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0
minas do leao;4312252;0;0;0;2;0;1;0;0;5;0;0;1;0;0;0
miraguai;4312302;0;0;0;4;0;0;0;0;2;0;0;0;0;0;0
montauri;4312351;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
monte alegre dos campos;4312377;0;0;0;4;1;0;0;0;2;0;0;0;0;0;0
monte belo do sul;4312385;0;0;0;2;0;0;0;0;4;0;0;0;0;0;0
montenegro;4312401;0;0;0;45;0;3;5;0;51;3;17;15;0;0;0
mormaco;4312427;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
morrinhos do sul;4312443;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0
morro redondo;4312450;0;0;0;9;1;1;0;0;1;0;0;0;0;0;0
morro reuter;4312476;0;0;0;5;0;0;0;0;4;0;1;1;0;0;0
mostardas;4312500;1;1;0;11;0;2;0;0;10;0;1;2;0;0;1
mucum;4312609;0;0;0;0;0;0;0;0;2;0;2;1;0;0;0
muitos capoes;4312617;0;0;0;1;0;1;0;0;1;1;0;0;0;0;0
muliterno;4312625;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0
nao-me-toque;4312658;1;1;0;11;1;0;2;0;13;0;1;1;0;0;1
nicolau vergueiro;4312674;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
nonoai;4312708;0;0;0;4;1;0;0;0;7;1;3;1;0;0;0
nova alvorada;4312757;0;0;0;0;0;0;1;0;2;0;0;0;0;0;0
nova araca;4312807;0;0;0;1;0;0;0;0;0;1;3;1;0;0;0
nova bassano;4312906;0;0;0;2;0;2;0;1;5;1;0;0;0;0;0
nova boa vista;4312955;0;0;0;3;0;0;0;0;5;0;0;0;0;0;0
nova brescia;4313003;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
nova candelaria;4313011;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0
nova esperanca do sul;4313037;0;0;0;2;0;0;0;0;1;0;0;0;0;0;0
nova hartz;4313060;0;0;0;8;0;0;1;0;16;0;2;0;0;0;0
nova padua;4313086;0;0;0;1;0;0;0;0;3;0;0;0;0;0;0
nova palma;4313102;0;0;0;2;0;0;2;0;1;0;0;0;0;0;0
nova petropolis;4313201;0;0;0;10;0;0;0;0;13;3;2;0;0;0;0
nova prata;4313300;1;1;0;8;0;3;0;0;19;2;6;6;0;0;1
nova ramada;4313334;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
nova roma do sul;4313359;0;0;0;1;1;0;0;0;3;0;2;0;0;0;0
nova santa rita;4313375;1;1;0;25;2;5;4;0;27;1;7;0;0;0;1
novo barreiro;4313490;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0
novo cabrais;4313391;0;0;0;2;1;0;0;0;0;1;1;1;0;0;0
novo hamburgo;4313409;1;1;0;237;0;31;64;12;178;6;15;19;0;2;4
novo machado;4313425;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0
novo tiradentes;4313441;0;0;0;0;0;1;1;0;1;0;0;0;0;0;0
novo xingu;4313466;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
osorio;4313508;1;1;0;36;1;2;1;3;46;3;4;14;0;0;1
paim filho;4313607;0;0;0;5;2;0;0;0;0;0;0;0;0;0;0
palmares do sul;4313656;0;0;0;10;0;1;0;0;8;1;0;0;0;0;0
palmeira das missoes;4313706;0;0;0;27;4;3;1;0;20;2;5;0;0;0;0
palmitinho;4313805;0;0;0;3;0;1;0;0;0;0;2;0;0;0;0
panambi;4313904;0;0;0;21;0;0;0;0;33;1;10;0;0;0;0
pantano grande;4313953;0;0;0;5;1;2;0;0;7;0;0;1;0;0;0
parai;4314001;0;0;0;2;0;0;0;0;5;0;1;0;0;0;0
paraiso do sul;4314027;0;0;0;1;0;0;0;0;2;0;0;0;0;0;0
pareci novo;4314035;0;0;0;1;0;0;0;0;2;0;0;0;0;0;0
parobe;4314050;0;0;0;30;3;2;4;0;28;3;19;4;0;0;0
passa sete;4314068;0;0;0;5;2;0;0;0;1;0;0;0;0;0;0
passo do sobrado;4314076;0;0;0;4;2;0;1;0;3;0;0;0;0;0;0
passo fundo;4314100;2;2;0;204;0;36;40;2;132;11;59;25;0;0;2
paulo bento;4314134;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
paverama;4314159;0;0;0;3;1;0;3;0;3;0;4;1;0;0;0
pedras altas;4314175;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0
pedro osorio;4314209;0;0;0;10;0;0;0;0;6;0;2;0;0;0;0
pejucara;4314308;0;0;0;5;0;0;0;0;4;1;0;0;0;0;0
pelotas;4314407;1;1;1;255;7;23;98;3;141;6;11;37;1;0;3
picada cafe;4314423;0;0;0;2;0;0;0;0;1;0;1;0;0;0;0
pinhal;4314456;0;0;0;4;0;0;0;0;4;0;0;0;0;0;0
pinhal da serra;4314464;0;0;0;3;1;0;0;0;1;1;3;0;0;0;0
pinhal grande;4314472;0;0;0;5;0;0;0;0;3;1;0;0;0;0;0
pinheirinho do vale;4314498;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
pinheiro machado;4314506;0;0;0;10;1;0;0;0;1;0;0;0;0;0;0
pinto bandeira;4314548;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
pirapo;4314555;0;0;0;2;2;1;0;0;0;0;0;0;0;0;0
piratini;4314605;0;0;0;9;2;1;0;1;7;1;0;0;0;0;0
planalto;4314704;0;0;0;8;1;0;0;0;7;1;1;0;0;0;0
poco das antas;4314753;0;0;0;4;0;0;0;0;1;0;0;0;0;0;0
pontao;4314779;0;0;0;4;0;0;0;0;1;0;0;0;0;0;0
ponte preta;4314787;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
portao;4314803;0;0;0;29;2;1;5;2;25;0;6;1;0;0;0
porto alegre;4314902;13;15;0;2186;4;118;1309;100;1436;45;338;259;0;0;23
porto lucena;4315008;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
porto maua;4315057;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
porto vera cruz;4315073;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0
porto xavier;4315107;0;0;0;9;4;0;0;0;4;0;2;1;0;0;0
pouso novo;4315131;0;0;0;1;0;0;0;0;2;0;0;0;0;0;0
presidente lucena;4315149;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
progresso;4315156;0;0;0;2;1;0;0;0;4;1;0;0;0;0;0
protasio alves;4315172;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
putinga;4315206;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0
quarai;4315305;0;0;0;15;4;0;2;0;10;1;5;1;0;0;0
quatro irmaos;4315313;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0
quevedos;4315321;0;0;0;3;3;0;0;0;1;0;0;0;0;0;0
quinze de novembro;4315354;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
redentora;4315404;0;0;0;3;0;0;1;0;3;1;0;0;0;0;0
relvado;4315453;0;0;0;4;1;0;0;0;0;0;0;0;0;0;0
restinga seca;4315503;0;0;0;10;0;0;0;0;5;0;2;2;0;0;0
rio dos indios;4315552;0;0;0;1;1;2;0;0;1;0;0;0;0;0;0
rio grande;4315602;3;3;0;190;3;4;56;0;117;11;19;16;0;0;4
rio pardo;4315701;1;1;0;26;5;2;2;1;9;4;20;5;0;0;1
riozinho;4315750;0;0;0;3;0;0;0;0;2;0;0;0;0;0;0
roca sales;4315800;0;0;0;0;0;1;0;0;3;0;1;1;0;0;0
rodeio bonito;4315909;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0
rolador;4315958;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
rolante;4316006;0;0;0;2;0;0;0;0;17;0;4;3;0;0;0
ronda alta;4316105;0;0;0;4;2;0;0;0;4;0;0;0;0;0;0
rondinha;4316204;1;1;0;0;0;0;0;0;0;1;0;0;0;0;1
roque gonzales;4316303;0;0;0;4;1;0;0;0;2;0;1;2;0;0;0
rosario do sul;4316402;0;0;0;38;5;0;8;0;20;2;3;16;0;0;0
sagrada familia;4316428;0;0;0;1;1;0;0;0;1;0;0;0;0;0;0
saldanha marinho;4316436;0;0;0;0;0;0;0;0;2;1;0;0;0;0;0
salto do jacui;4316451;0;0;0;13;1;0;0;0;7;1;1;2;0;0;0
salvador das missoes;4316477;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0
salvador do sul;4316501;0;0;0;1;0;1;0;0;12;1;1;1;0;0;0
sananduva;4316600;0;0;0;8;0;0;0;0;6;0;1;0;0;0;0
santa barbara do sul;4316709;0;0;0;4;0;0;0;0;7;0;4;1;0;0;0
santa cecilia do sul;4316733;0;0;0;2;1;1;0;0;0;0;0;0;0;0;0
santa clara do sul;4316758;0;0;0;8;0;0;0;0;5;0;0;0;0;0;0
santa cruz do sul;4316808;0;0;0;125;1;12;8;0;104;2;5;8;0;0;0
santa margarida do sul;4316972;0;0;0;3;1;0;0;0;1;0;0;0;0;0;0
santa maria;4316907;1;1;0;318;9;21;40;2;247;16;152;50;0;0;2
santa maria do herval;4316956;0;0;0;3;0;0;0;0;0;0;1;0;0;0;0
santa rosa;4317202;0;0;0;56;2;2;2;0;42;3;8;16;0;0;1
santa tereza;4317251;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
santa vitoria do palmar;4317301;1;1;0;36;2;1;5;0;18;4;3;5;0;0;1
santana da boa vista;4317004;1;1;0;4;0;1;0;0;5;1;0;0;0;0;1
santana do livramento;4317103;2;2;0;94;10;2;7;0;34;5;12;2;0;0;2
santiago;4317400;0;0;0;28;3;0;0;0;40;2;5;9;0;0;0
santo angelo;4317509;1;1;0;116;6;7;15;0;45;1;20;15;0;0;1
santo antonio da patrulha;4317608;0;0;0;24;2;0;2;1;19;2;2;4;0;0;0
santo antonio das missoes;4317707;0;0;0;4;1;0;0;0;8;1;1;0;0;0;0
santo antonio do palma;4317558;0;0;0;2;0;0;0;0;3;0;0;0;0;0;0
santo antonio do planalto;4317756;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
santo augusto;4317806;0;0;0;10;0;1;0;0;8;0;1;0;0;0;0
santo cristo;4317905;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0
santo expedito do sul;4317954;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
sao borja;4318002;1;1;0;40;5;0;4;1;35;4;11;8;0;0;1
sao domingos do sul;4318051;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0
sao francisco de assis;4318101;0;0;0;10;1;0;0;0;9;0;1;5;0;0;0
sao francisco de paula;4318200;0;0;0;20;3;1;4;0;16;1;2;2;0;0;0
sao gabriel;4318309;0;0;0;72;7;1;4;0;33;5;10;23;0;0;0
sao jeronimo;4318408;0;0;0;18;1;1;2;0;9;1;3;2;0;0;0
sao joao da urtiga;4318424;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0
sao joao do polesine;4318432;0;0;0;4;0;0;0;0;1;0;0;0;0;0;0
sao jorge;4318440;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
sao jose das missoes;4318457;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
sao jose do herval;4318465;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
sao jose do hortencio;4318481;0;0;0;1;0;0;1;0;2;0;0;0;0;0;0
sao jose do inhacora;4318499;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
sao jose do norte;4318507;0;0;0;16;2;0;0;0;1;1;3;1;0;0;0
sao jose do ouro;4318606;0;0;0;1;0;2;0;0;4;0;2;0;0;0;0
sao jose do sul;4318614;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
sao jose dos ausentes;4318622;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0
sao leopoldo;4318705;2;2;0;253;1;25;68;8;190;9;32;26;0;0;2
sao lourenco do sul;4318804;0;0;0;24;2;1;0;0;15;1;14;3;0;0;0
sao luiz gonzaga;4318903;0;0;0;31;0;2;2;0;25;1;8;6;0;0;0
sao marcos;4319000;0;0;0;4;0;1;0;1;8;0;3;0;0;0;0
sao martinho;4319109;0;0;0;1;0;0;0;0;3;0;0;0;0;0;0
sao martinho da serra;4319125;0;0;0;12;10;0;0;0;3;0;0;0;0;0;0
sao miguel das missoes;4319158;0;0;0;4;1;0;0;0;1;2;0;1;0;0;0
sao nicolau;4319208;0;0;0;2;0;0;0;0;1;2;0;0;0;0;0
sao paulo das missoes;4319307;0;0;0;1;0;0;2;0;7;0;0;1;0;0;0
sao pedro da serra;4319356;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
sao pedro das missoes;4319364;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
sao pedro do butia;4319372;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
sao pedro do sul;4319406;0;0;0;20;1;1;0;0;10;0;2;3;0;0;0
sao sebastiao do cai;4319505;0;0;0;33;1;3;1;0;19;0;15;1;0;0;0
sao sepe;4319604;0;0;0;10;2;0;0;0;2;4;1;5;0;0;0
sao valentim;4319703;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0
sao valentim do sul;4319711;0;0;0;0;0;0;0;0;1;0;2;0;0;0;0
sao valerio do sul;4319737;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
sao vendelino;4319752;0;0;0;0;0;0;1;0;2;0;0;0;0;0;0
sao vicente do sul;4319802;0;0;0;4;3;0;0;0;3;0;3;0;0;0;0
sapiranga;4319901;0;0;0;61;1;4;9;4;25;2;23;4;0;0;0
sapucaia do sul;4320008;0;0;0;176;2;12;27;6;78;3;10;27;0;0;0
sarandi;4320107;0;0;0;26;0;1;1;0;19;2;4;3;0;0;0
seberi;4320206;0;0;0;7;1;2;0;1;4;0;2;2;0;0;0
sede nova;4320230;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0
segredo;4320263;0;0;0;3;2;0;0;0;0;0;0;2;0;0;0
selbach;4320305;0;0;0;1;0;0;0;0;1;0;0;1;0;0;0
senador salgado filho;4320321;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
sentinela do sul;4320354;0;0;0;2;1;0;1;0;2;1;0;2;0;0;0
serafina correa;4320404;0;0;0;9;0;0;1;0;4;1;1;2;0;0;0
serio;4320453;0;0;0;4;0;1;0;0;0;0;0;0;0;0;0
sertao;4320503;0;0;0;6;0;0;0;0;4;1;0;0;0;0;0
sertao santana;4320552;0;0;0;1;0;0;1;0;1;2;0;0;0;0;0
sete de setembro;4320578;0;0;0;3;0;0;0;0;1;1;0;0;0;0;0
severiano de almeida;4320602;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
silveira martins;4320651;0;0;0;3;0;0;0;0;1;0;0;0;0;0;0
sinimbu;4320677;0;0;0;3;0;0;0;0;2;0;0;0;0;0;0
sobradinho;4320701;0;0;0;4;0;0;0;0;5;0;2;1;0;0;0
soledade;4320800;0;0;0;51;5;4;3;1;4;7;6;6;0;0;0
tabai;4320859;0;0;0;3;0;0;0;0;3;0;0;0;0;0;0
tapejara;4320909;0;0;0;33;1;1;3;0;8;2;2;3;0;0;1
tapera;4321006;0;0;0;6;0;1;1;0;3;1;2;1;0;0;0
tapes;4321105;0;0;0;12;0;0;0;0;3;0;0;3;0;0;0
taquara;4321204;0;0;0;48;3;1;4;2;40;2;58;7;0;0;1
taquari;4321303;0;0;0;21;2;1;0;0;10;1;2;3;0;0;0
taquarucu do sul;4321329;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0
tavares;4321352;0;0;0;5;1;0;0;0;1;0;0;3;0;0;1
tenente portela;4321402;0;0;0;22;1;5;2;0;7;1;2;0;0;0;1
terra de areia;4321436;0;0;0;3;0;0;0;0;8;0;0;0;0;0;0
teutonia;4321451;0;0;0;12;0;1;1;0;21;2;7;1;0;0;0
tio hugo;4321469;0;0;0;4;0;0;0;0;4;3;1;0;0;0;0
tiradentes do sul;4321477;0;0;0;5;0;0;0;0;1;3;0;0;0;0;0
toropi;4321493;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0
torres;4321501;0;0;0;60;1;1;4;1;48;0;13;6;0;0;1
tramandai;4321600;0;0;0;93;1;8;12;1;34;6;5;11;0;0;0
travesseiro;4321626;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
tres arroios;4321634;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
tres cachoeiras;4321667;0;0;0;7;0;0;0;0;6;0;3;2;0;0;0
tres coroas;4321709;0;0;0;18;0;1;0;0;5;2;4;0;0;0;0
tres de maio;4321808;0;0;0;8;0;0;1;0;11;0;0;0;0;0;0
tres forquilhas;4321832;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0
tres palmeiras;4321857;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0
tres passos;4321907;0;0;0;12;0;0;0;0;9;0;4;10;0;0;1
trindade do sul;4321956;0;0;0;6;0;1;0;0;1;0;2;3;0;0;0
triunfo;4322004;0;0;0;16;0;2;1;0;18;0;4;3;0;0;1
tucunduva;4322103;0;0;0;2;1;0;0;0;2;1;0;0;0;0;0
tunas;4322152;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0
tupanci do sul;4322186;0;0;0;3;2;0;0;0;1;1;0;0;0;0;0
tupancireta;4322202;0;0;0;18;0;0;1;0;10;0;3;1;0;0;0
tupandi;4322251;0;0;0;0;0;0;0;0;3;0;1;0;0;0;0
tuparendi;4322301;0;0;0;1;0;0;0;0;1;0;2;1;0;0;0
turucu;4322327;0;0;0;1;0;0;0;0;1;0;1;1;0;0;0
ubiretama;4322343;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
uniao da serra;4322350;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
unistalda;4322376;0;0;0;1;1;0;0;0;1;0;0;0;0;0;0
uruguaiana;4322400;2;2;0;112;7;3;13;0;32;3;29;30;0;0;2
vacaria;4322509;1;2;0;73;3;5;10;1;35;6;10;4;0;0;2
vale do sol;4322533;0;0;0;2;0;1;0;0;4;0;0;0;0;0;0
vale real;4322541;0;0;0;2;0;0;0;1;1;0;2;0;0;0;0
vale verde;4322525;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0
vanini;4322558;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0
venancio aires;4322608;0;0;0;110;0;0;4;1;33;2;4;10;0;0;0
vera cruz;4322707;1;1;0;8;0;2;2;1;16;0;1;0;0;0;1
veranopolis;4322806;0;0;0;5;0;1;0;0;10;3;10;6;0;0;0
vespasiano correa;4322855;0;0;0;2;0;0;0;0;0;0;1;0;0;0;0
viadutos;4322905;0;0;0;1;0;1;0;0;1;0;0;1;0;0;0
viamao;4323002;2;2;0;143;7;15;130;18;147;7;17;26;0;0;2
vicente dutra;4323101;1;1;0;2;0;0;0;0;2;1;0;1;0;0;1
victor graeff;4323200;0;0;0;0;0;0;3;0;1;0;0;0;0;0;0
vila flores;4323309;0;0;0;0;0;0;0;0;3;0;2;0;0;0;0
vila langaro;4323358;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
vila maria;4323408;0;0;0;1;1;1;0;0;4;0;2;0;0;0;0
vila nova do sul;4323457;0;0;0;9;2;0;0;0;1;0;0;0;0;0;0
vista alegre;4323507;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0
vista alegre do prata;4323606;0;0;0;1;0;0;0;0;1;1;0;0;0;0;0
vista gaucha;4323705;0;0;0;2;0;0;0;0;1;0;0;0;0;0;0
vitoria das missoes;4323754;0;0;0;4;0;0;0;0;3;0;0;0;0;0;0
westfalia;4323770;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0
xangri-la;4323804;0;0;0;15;0;1;1;0;15;0;0;1;0;0;0
acegua;4300034;0;0;0;2;0;0;0;0;3;0;0;0;0;0;0
agua santa;4300059;1;1;0;3;0;0;0;0;2;1;0;0;0;0;1
agudo;4300109;0;0;0;3;1;0;0;0;1;0;0;0;0;0;0
ajuricaba;4300208;0;0;0;1;0;0;0;0;5;0;0;0;0;0;0
alecrim;4300307;0;0;0;1;1;0;0;0;1;1;0;0;0;0;0
alegrete;4300406;2;2;0;74;9;0;8;0;28;3;7;6;0;0;2
alegria;4300455;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
almirante tamandare do sul;4300471;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
alpestre;4300505;1;1;0;2;2;0;0;0;1;0;1;0;0;0;1
alto alegre;4300554;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
alto feliz;4300570;0;0;0;8;0;0;0;0;1;0;0;0;0;0;1
alvorada;4300604;2;2;0;141;2;12;118;16;115;11;35;51;0;0;2
amaral ferrador;4300638;0;0;0;2;1;0;0;0;1;0;0;0;0;0;0
ametista do sul;4300646;0;0;0;4;1;0;0;0;1;1;0;1;0;0;0
andre da rocha;4300661;0;0;0;3;1;1;0;0;0;0;0;0;0;0;0
anta gorda;4300703;0;0;0;3;0;0;0;0;0;1;2;0;0;0;0
antonio prado;4300802;0;0;0;4;0;0;0;0;6;0;1;1;0;0;0
arambare;4300851;0;0;0;4;1;0;1;0;2;0;0;0;0;0;0
ararica;4300877;0;0;0;8;3;1;0;1;4;0;1;0;0;0;0
aratiba;4300901;0;0;0;3;0;0;0;0;2;0;0;0;0;0;0
arroio do meio;4301008;0;0;0;14;0;0;2;0;16;0;10;1;0;0;0
arroio do padre;4301073;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
arroio do sal;4301057;0;0;0;9;0;4;0;0;10;0;1;1;0;0;0
arroio do tigre;4301206;0;0;0;5;0;0;0;0;8;1;1;3;0;0;0
arroio dos ratos;4301107;0;0;0;7;1;0;0;0;2;1;3;6;0;0;0
arroio grande;4301305;0;0;0;12;0;0;0;0;7;1;1;1;0;0;0
arvorezinha;4301404;0;0;0;11;0;0;1;0;1;1;2;0;0;0;0
augusto pestana;4301503;0;0;0;4;0;0;0;1;5;0;0;0;0;0;0
aurea;4301552;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0
bage;4301602;1;1;0;80;15;2;21;0;70;4;24;14;0;0;2
balneario pinhal;4301636;0;0;0;17;1;0;2;0;8;0;3;1;0;0;0
barao;4301651;0;0;0;3;0;0;0;0;8;0;0;0;0;0;0
barao de cotegipe;4301701;0;0;0;3;1;0;0;0;4;0;0;0;0;0;0
barao do triunfo;4301750;0;0;0;5;0;0;1;0;2;1;0;0;0;0;0
barra do guarita;4301859;0;0;0;2;0;0;0;0;0;0;1;0;0;0;0
barra do quarai;4301875;0;0;0;1;0;0;1;0;2;0;1;0;0;0;0
barra do ribeiro;4301909;1;1;0;10;3;0;0;0;8;0;3;1;0;0;1
barra do rio azul;4301925;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
